,p,q,P,Q,AIC,BIC,AICc
366,1,4,0,5,-5.87637759036995,-5.72303324816863,-5.27031698430934
367,1,4,1,0,-5.87637759036995,-5.72303324816863,-5.27031698430934
368,1,4,1,1,-5.92322482088458,-5.80273998058354,-5.61721389192283
369,1,4,1,2,-5.91755906588924,-5.78612105828811,-5.52303851794403
370,1,4,1,3,-5.91189335157495,-5.76950217667373,-5.41738785706946
371,1,4,1,4,-5.90714131983859,-5.75379697763727,-5.30108071377798
372,1,4,1,5,-5.90270327689514,-5.73840576739373,-5.17342150893934
373,1,4,2,0,-5.89848940583291,-5.77800456553187,-5.59247847687116
374,1,4,2,1,-5.9190495843292,-5.78761157672807,-5.524529036384
375,1,4,2,2,-5.91632968090246,-5.77393850600123,-5.42182418639696
376,1,4,2,3,-5.91386267655269,-5.76051833435137,-5.30780207049208
377,1,4,2,4,-5.90939690136225,-5.74509939186084,-5.18011513340645
378,1,4,2,5,-5.90305524148399,-5.72780456468249,-5.03878931350616
379,1,4,3,0,-5.91128280622933,-5.7798447986282,-5.51676225828412
380,1,4,3,1,-5.91397764846833,-5.7715864735671,-5.41947215396284
381,1,4,3,2,-5.90831193157604,-5.75496758937472,-5.30225132551544
382,1,4,3,3,-5.90819692385294,-5.74389941435152,-5.17891515589714
383,1,4,3,4,-5.90373119942111,-5.7284805226196,-5.03946527144327
384,1,4,3,5,-5.89738950759427,-5.71118566349267,-4.88627839648316
385,1,4,4,0,-5.91695086149061,-5.77455968658939,-5.42244536698512
386,1,4,4,1,-5.9146346527619,-5.76129031056058,-5.30857404670129
387,1,4,4,2,-5.90896892653292,-5.74467141703151,-5.17968715857712
388,1,4,4,3,-5.90442562519213,-5.72917494839062,-5.04015969721429
389,1,4,4,4,-5.9016864578725,-5.71548261377089,-4.89057534676138
390,1,4,4,5,-5.89652780355805,-5.69937079215635,-4.72661136901766
391,1,4,5,0,-5.92021978834482,-5.7668754461435,-5.31415918228421
392,1,4,5,1,-5.91470163702413,-5.75040412752271,-5.18541986906833
393,1,4,5,2,-5.90903591160531,-5.7337852348038,-5.04476998362747
394,1,4,5,3,-5.90430812261695,-5.71810427851535,-4.89319701150584
395,1,4,5,4,-5.90217725457036,-5.70502024316866,-4.73226082002997
396,1,4,5,5,-5.90238501317135,-5.69427483446956,-4.56160289026633
397,1,5,0,0,-5.90238501317135,-5.69427483446956,-4.56160289026633
398,1,5,0,1,-5.8955094760512,-5.77502463575016,-5.58949854708945
399,1,5,0,2,-5.88981031426574,-5.75837230666461,-5.49528976632054
400,1,5,0,3,-5.88347646104446,-5.74108528614323,-5.38897096653896
401,1,5,0,4,-5.87850591188856,-5.72516156968724,-5.27244530582796
402,1,5,0,5,-5.87238919197864,-5.70809168247723,-5.14310742402284
403,1,5,1,0,-5.93670552988254,-5.81622068958151,-5.63069460092079
404,1,5,1,1,-5.920038119994,-5.78860011239286,-5.52551757204879
405,1,5,1,2,-5.91437237673492,-5.77198120183369,-5.41986688222942
406,1,5,1,3,-5.90870670583216,-5.75536236363084,-5.30264609977155
407,1,5,1,4,-5.90304102380782,-5.73874351430641,-5.17375925585202
408,1,5,1,5,-5.89788978126488,-5.72263910446337,-5.03362385328704
409,1,5,2,0,-5.91020257093598,-5.77876456333485,-5.51568202299078
410,1,5,2,1,-5.91437931255206,-5.77198813765083,-5.41987381804656
411,1,5,2,2,-5.91142569913067,-5.75808135692935,-5.30536509307007
412,1,5,2,3,-5.90874476280056,-5.74444725329915,-5.17946299484476
413,1,5,2,4,-5.90430531924529,-5.72905464244378,-5.04003939126745
414,1,5,2,5,-5.89863957193187,-5.71243572783027,-4.88752846082076
415,1,5,3,0,-5.94418189510692,-5.8017907202057,-5.44967640060143
416,1,5,3,1,-5.9090204267477,-5.75567608454638,-5.3029598206871
417,1,5,3,2,-5.90631500469631,-5.7420174951949,-5.17703323674051
418,1,5,3,3,-5.90307906795517,-5.72782839115366,-5.03881313997733
419,1,5,3,4,-5.89863957067513,-5.71243572657353,-4.88752845956402
420,1,5,3,5,-5.89297385201,-5.6958168406083,-4.72305741746961
421,1,5,4,0,-5.91460455546482,-5.7612602132635,-5.30854394940422
422,1,5,4,1,-5.91221577365918,-5.74791826415777,-5.18293400570338
423,1,5,4,2,-5.90640230319694,-5.73115162639543,-5.0421363752191
424,1,5,4,3,-5.90155116421702,-5.71534732011541,-4.8904400531059
425,1,5,4,4,-5.89801479695901,-5.70085778555731,-4.72809836241862
426,1,5,4,5,-5.89234910491768,-5.68423892621588,-4.55156698201265
427,1,5,5,0,-5.91630196527927,-5.75200445577786,-5.18702019732347
428,1,5,5,1,-5.91152827528758,-5.73627759848607,-5.04726234730974
429,1,5,5,2,-5.90586269092306,-5.71965884682145,-4.89475157981195
430,1,5,5,3,-5.90069888110969,-5.70354186970799,-4.7307824465693
431,1,5,5,4,-5.89885953769641,-5.69074935899462,-4.55807741479138
432,1,5,5,5,-5.89927028246832,-5.68020693646644,-4.3754607586588
433,2,0,0,0,-5.89927028246832,-5.68020693646644,-4.3754607586588
434,2,0,0,1,-5.91552455969674,-5.83885238859608,-5.85065969483187
435,2,0,0,2,-5.90985547726183,-5.82223013886108,-5.80145439325099
436,2,0,0,3,-5.90421987288445,-5.8056413671836,-5.74117639462358
437,2,0,0,4,-5.89872582167099,-5.78919414867005,-5.66984298788353
438,2,0,0,5,-5.89300395555715,-5.77251911525611,-5.5869930265954
439,2,0,1,0,-5.92310375384444,-5.84643158274378,-5.85823888897958
440,2,0,1,1,-5.94242860248423,-5.85480326408348,-5.83402751847339
441,2,0,1,2,-5.93676280295549,-5.83818429725464,-5.77371932469462
442,2,0,1,3,-5.92688460583134,-5.8173529328304,-5.69800177204387
443,2,0,1,4,-5.92167329192339,-5.80118845162235,-5.61566236296164
444,2,0,1,5,-5.91680277212427,-5.78536476452314,-5.52228222417907
445,2,0,2,0,-5.9330560033886,-5.84543066498784,-5.82465491937776
446,2,0,2,1,-5.93679190838037,-5.83821340267953,-5.77374843011951
447,2,0,2,2,-5.93112618755339,-5.82159451455245,-5.70224335376592
448,2,0,2,3,-5.92934653617815,-5.80886169587711,-5.6233356072164
449,2,0,2,4,-5.92431238051842,-5.79287437291729,-5.52979183257322
450,2,0,2,5,-5.91794456586333,-5.7755533909621,-5.42343907135783
451,2,0,3,0,-5.9251377465062,-5.82655924080535,-5.76209426824533
452,2,0,3,1,-5.9289420374431,-5.81941036444216,-5.70005920365563
453,2,0,3,2,-5.92629122588655,-5.80580638558551,-5.6202802969248
454,2,0,3,3,-5.92368081425829,-5.79224280665716,-5.52916026631308
455,2,0,3,4,-5.9186466527365,-5.77625547783527,-5.424141158231
456,2,0,3,5,-5.9122788382501,-5.75893449604878,-5.30621823218949
457,2,0,4,0,-5.92899661206917,-5.81946493906823,-5.70011377828171
458,2,0,4,1,-5.9281322794351,-5.80764743913406,-5.62212135047335
459,2,0,4,2,-5.92246655581726,-5.79102854821613,-5.52794600787206
460,2,0,4,3,-5.91892170686986,-5.77653053196863,-5.42441621236436
461,2,0,4,4,-5.91409933840666,-5.76075499620534,-5.30803873234606
462,2,0,4,5,-5.91126436136852,-5.7469668518671,-5.18198259341272
463,2,0,5,0,-5.93518525999197,-5.81470041969093,-5.62917433103022
464,2,0,5,1,-5.92951954010352,-5.79808153250239,-5.53499899215832
465,2,0,5,2,-5.92385381737431,-5.78146264247308,-5.42934832286881
466,2,0,5,3,-5.91941349666001,-5.76606915445869,-5.3133528905994
467,2,0,5,4,-5.91669910171188,-5.75240159221046,-5.18741733375608
468,2,0,5,5,-5.91470901265359,-5.73945833585209,-5.05044308467576
469,2,1,0,0,-5.91470901265359,-5.73945833585209,-5.05044308467576
470,2,1,0,1,-5.91470901265359,-5.73945833585209,-5.05044308467576
471,2,1,0,2,-5.90484359667809,-5.80626509097724,-5.74180011841722
472,2,1,0,3,-5.89920598261196,-5.78967430961101,-5.67032314882449
473,2,1,0,4,-5.89323373431005,-5.77274889400902,-5.58722280534831
474,2,1,0,5,-5.88746605692483,-5.7560280493237,-5.49294550897962
475,2,1,1,0,-5.91834509976966,-5.83071976136891,-5.80994401575882
476,2,1,1,1,-5.93969558484981,-5.84111707914896,-5.77665210658894
477,2,1,1,2,-5.93402986100215,-5.8244981880012,-5.70514702721468
478,2,1,1,3,-5.9240527696832,-5.80356792938216,-5.61804184072145
479,2,1,1,4,-5.91797558946782,-5.78653758186668,-5.52345504152261
480,2,1,1,5,-5.91353584997098,-5.77114467506975,-5.41903035546548
481,2,1,2,0,-5.9287651359144,-5.83018663021355,-5.76572165765353
482,2,1,2,1,-5.93408323011058,-5.82455155710963,-5.70520039632311
483,2,1,2,2,-5.92841753440507,-5.80793269410403,-5.62240660544332
484,2,1,2,3,-5.92317761660788,-5.79173960900675,-5.52865706866267
485,2,1,2,4,-5.92014619556798,-5.77775502066676,-5.42564070106249
486,2,1,2,5,-5.91379874684102,-5.7604544046397,-5.30773814078042
487,2,1,3,0,-5.9188507901466,-5.80931911714566,-5.68996795635914
488,2,1,3,1,-5.92634704723165,-5.80586220693061,-5.6203361182699
489,2,1,3,2,-5.92325500405188,-5.79181699645075,-5.52873445610668
490,2,1,3,3,-5.9202002830501,-5.77780910814887,-5.4256947885446
491,2,1,3,4,-5.91448049329483,-5.76113615109351,-5.30841988723423
492,2,1,3,5,-5.90813302193953,-5.74383551243812,-5.17885125398373
493,2,1,4,0,-5.92167278887323,-5.80118794857219,-5.61566185991148
494,2,1,4,1,-5.92521006204744,-5.79377205444631,-5.53068951410224
495,2,1,4,2,-5.91954434643119,-5.77715317152996,-5.42503885192569
496,2,1,4,3,-5.91522446321274,-5.76188012101141,-5.30916385715213
497,2,1,4,4,-5.91019102067297,-5.74589351117155,-5.18090925271717
498,2,1,4,5,-5.90743692479553,-5.73218624799402,-5.04317099681769
499,2,1,5,0,-5.93076111921745,-5.79932311161632,-5.53624057127224
500,2,1,5,1,-5.92509539661502,-5.78270422171379,-5.43058990210952
501,2,1,5,2,-5.91942967392756,-5.76608533172624,-5.31336906786696
502,2,1,5,3,-5.91491149728453,-5.75061398778312,-5.18562972932873
503,2,1,5,4,-5.9125028280674,-5.73725215126589,-5.04823690008956
504,2,1,5,5,-5.91203787278929,-5.72583402868769,-4.90092676167818
505,2,2,0,0,-5.91203787278929,-5.72583402868769,-4.90092676167818
506,2,2,0,1,-5.91203787278929,-5.72583402868769,-4.90092676167818
507,2,2,0,2,-5.90025319679761,-5.79072152379667,-5.67137036301014
508,2,2,0,3,-5.89351525534962,-5.77303041504858,-5.58750432638787
509,2,2,0,4,-5.88843534304577,-5.75699733544464,-5.49391479510057
510,2,2,0,5,-5.87749929000245,-5.73510811510123,-5.38299379549696
511,2,2,1,0,-5.90603513615388,-5.80745663045303,-5.74299165789301
512,2,2,1,1,-5.93506325380301,-5.82553158080207,-5.70618042001555
513,2,2,1,2,-5.92939743590961,-5.80891259560857,-5.62338650694786
514,2,2,1,3,-5.93496118968856,-5.80352318208743,-5.54044064174336
515,2,2,1,4,-5.91371106634285,-5.77131989144162,-5.41920557183736
516,2,2,1,5,-5.90934803685306,-5.75600369465174,-5.30328743079246
517,2,2,2,0,-5.92678453758703,-5.81725286458609,-5.69790170379957
518,2,2,2,1,-5.92843266588184,-5.80794782558081,-5.62242173692009
519,2,2,2,2,-5.92375644350544,-5.79231843590431,-5.52923589556023
520,2,2,2,3,-5.91772658160338,-5.77533540670216,-5.42322108709789
521,2,2,2,4,-5.91639862347647,-5.76305428127515,-5.31033801741587
522,2,2,2,5,-5.91011336192114,-5.74581585241972,-5.18083159396534
523,2,2,3,0,-5.85913331651215,-5.73864847621111,-5.5531223875504
524,2,2,3,1,-5.92142262896179,-5.78998462136066,-5.52690208101659
525,2,2,3,2,-5.91779892744427,-5.77540775254304,-5.42329343293877
526,2,2,3,3,-5.91292463950383,-5.75958029730251,-5.30686403344322
527,2,2,3,4,-5.91073291492997,-5.74643540542855,-5.18145114697417
528,2,2,3,5,-5.90444763172576,-5.72919695492425,-5.04018170374792
529,2,2,4,0,-5.92037746991045,-5.78893946230931,-5.52585692196524
530,2,2,4,1,-5.91954764395699,-5.77715646905577,-5.4250421494515
531,2,2,4,2,-5.91439655959003,-5.76105221738871,-5.30833595352943
532,2,2,4,3,-5.9248054475915,-5.76050793809009,-5.1955236796357
533,2,2,4,4,-5.92651921714677,-5.75126854034526,-5.06225328916893
534,2,2,4,5,-5.90365147582649,-5.71744763172489,-4.89254036471538
535,2,2,5,0,-5.92764031844494,-5.78524914354371,-5.43313482393944
536,2,2,5,1,-5.92041183399463,-5.76706749179331,-5.31435122793403
537,2,2,5,2,-5.91474611110944,-5.75044860160803,-5.18546434315364
538,2,2,5,3,-5.90995740192855,-5.73470672512704,-5.04569147395071
539,2,2,5,4,-5.90805756406126,-5.72185371995965,-4.89694645295015
540,2,2,5,5,-5.92790327977103,-5.73074626836933,-4.75798684523064
541,2,3,0,0,-5.92790327977103,-5.73074626836933,-4.75798684523064
542,2,3,0,1,-5.92790327977103,-5.73074626836933,-4.75798684523064
543,2,3,0,2,-5.92790327977103,-5.73074626836933,-4.75798684523064
544,2,3,0,3,-5.89554341594085,-5.76410540833972,-5.50102286799564
545,2,3,0,4,-5.88538906367206,-5.74299788877084,-5.39088356916657
546,2,3,0,5,-5.88444042220265,-5.73109608000133,-5.27837981614205
547,2,3,1,0,-5.88444042220265,-5.73109608000133,-5.27837981614205
548,2,3,1,1,-5.93481711715618,-5.81433227685514,-5.62880618819443
549,2,3,1,2,-5.92915176275213,-5.797713755151,-5.53463121480692
550,2,3,1,3,-5.93229587568478,-5.78990470078356,-5.43779038117929
551,2,3,1,4,-5.92341913825375,-5.77007479605243,-5.31735853219314
552,2,3,1,5,-5.92044902454861,-5.7561515150472,-5.19116725659281
553,2,3,2,0,-5.49105711935217,-5.37057227905113,-5.18504619039042
554,2,3,2,1,-5.93112810254105,-5.79969009493992,-5.53660755459584
555,2,3,2,2,-5.92830785459621,-5.78591667969498,-5.43380236009071
556,2,3,2,3,-5.92264213288504,-5.76929779068372,-5.31658152682443
557,2,3,2,4,-5.94033976011602,-5.7760422506146,-5.21105799216022
558,2,3,2,5,-5.94033976011602,-5.7760422506146,-5.21105799216022
559,2,3,3,0,-5.91592141796191,-5.78448341036078,-5.5214008700167
560,2,3,3,1,-5.92546238555944,-5.78307121065821,-5.43095689105394
561,2,3,3,2,-5.93547543569669,-5.78213109349537,-5.32941482963608
562,2,3,3,3,-5.91699289461901,-5.75269538511759,-5.18771112666321
563,2,3,3,4,-5.89346912947311,-5.7182184526716,-5.02920320149527
564,2,3,3,5,-5.9088455039548,-5.7226416598532,-4.89773439284369
565,2,3,4,0,-5.9162751356544,-5.77388396075318,-5.42176964114891
566,2,3,4,1,-5.91308995216979,-5.75974560996847,-5.30702934610919
567,2,3,4,2,-5.92128969875214,-5.75699218925072,-5.19200793079634
568,2,3,4,3,-5.9164457201984,-5.74119504339689,-5.05217979222056
569,2,3,4,4,-5.91110584613559,-5.72490200203399,-4.89999473502448
570,2,3,4,5,-5.89835385616457,-5.70119684476287,-4.72843742162418
571,2,3,5,0,-5.91769251529048,-5.76434817308916,-5.31163190922987
572,2,3,5,1,-5.92904696262322,-5.7647494531218,-5.19976519466742
573,2,3,5,2,-5.92338120831681,-5.7481305315153,-5.05911528033897
574,2,3,5,3,-5.91784559989795,-5.73164175579635,-4.90673448878684
575,2,3,5,4,-5.92273745168202,-5.72558044028032,-4.75282101714163
576,2,3,5,5,-5.91580699674242,-5.70769681804063,-4.5750248738374
577,2,4,0,0,-5.91580699674242,-5.70769681804063,-4.5750248738374
578,2,4,0,1,-5.90425334181944,-5.78376850151841,-5.5982424128577
579,2,4,0,2,-5.90425334181944,-5.78376850151841,-5.5982424128577
580,2,4,0,3,-5.9177738795093,-5.77538270460808,-5.42326838500381
581,2,4,0,4,-5.88652724559365,-5.73318290339233,-5.28046663953304
582,2,4,0,5,-5.88122209223834,-5.71692458273693,-5.15194032428254
583,2,4,1,0,-5.91522367683888,-5.79473883653784,-5.60921274787713
584,2,4,1,1,-5.92891398553505,-5.79747597793392,-5.53439343758984
585,2,4,1,2,-5.9322955500298,-5.78990437512857,-5.43779005552431
586,2,4,1,3,-5.93567556363373,-5.78233122143241,-5.32961495757312
587,2,4,1,4,-5.88493114731799,-5.72063363781657,-5.15564937936219
588,2,4,1,5,-5.91802066159312,-5.74276998479161,-5.05375473361528
589,2,4,2,0,-5.91802066159312,-5.74276998479161,-5.05375473361528
590,2,4,2,1,-5.93296339969467,-5.79057222479344,-5.43845790518917
591,2,4,2,2,-5.92959483642137,-5.77625049422005,-5.32353423036077
592,2,4,2,3,-5.93827438916619,-5.77397687966478,-5.20899262121039
593,2,4,2,4,-5.92632272627836,-5.75107204947685,-5.06205679830052
594,2,4,2,5,-5.91590570577066,-5.72970186166905,-4.90479459465955
595,2,4,3,0,-5.81180853081604,-5.66941735591481,-5.31730303631054
596,2,4,3,1,-5.91908103763094,-5.76573669542962,-5.31302043157033
597,2,4,3,2,-5.9134153054681,-5.74911779596669,-5.1841335375123
598,2,4,3,3,-5.91230741749913,-5.73705674069762,-5.04804148952129
599,2,4,3,4,-5.92065698796751,-5.73445314386591,-4.9095458768564
600,2,4,3,5,-5.9205442540243,-5.7233872426226,-4.75062781948391
601,2,4,4,0,-5.91995982814739,-5.76661548594607,-5.31389922208678
602,2,4,4,1,-5.94325011474354,-5.77895260524213,-5.21396834678774
603,2,4,4,2,-5.91666029411259,-5.74140961731108,-5.05239436613475
604,2,4,4,3,-5.9131837760072,-5.7269799319056,-4.90207266489609
605,2,4,4,4,-5.92977535393312,-5.73261834253142,-4.75985891939273
606,2,4,4,5,-5.87705882252789,-5.6689486438261,-4.53627669962286
607,2,4,5,0,-5.92385510239966,-5.75955759289825,-5.19457333444386
608,2,4,5,1,-5.92394289129812,-5.74869221449661,-5.05967696332028
609,2,4,5,2,-5.9157160545876,-5.72951221048599,-4.90460494347648
610,2,4,5,3,-5.92949377719939,-5.7323367657977,-4.759577342659
611,2,4,5,4,-5.96334809483054,-5.75523791612875,-4.62256597192551
612,2,4,5,5,-5.8622809741025,-5.64321762810061,-4.33847145029297
613,2,5,0,0,-5.8622809741025,-5.64321762810061,-4.33847145029297
614,2,5,0,1,-5.8622809741025,-5.64321762810061,-4.33847145029297
615,2,5,0,2,-5.89155361005244,-5.74916243515121,-5.39704811554695
616,2,5,0,3,-5.88714097500243,-5.73379663280111,-5.28108036894182
617,2,5,0,4,-5.88167708963398,-5.71737958013257,-5.15239532167818
618,2,5,0,5,-5.87559890466649,-5.70034822786498,-5.01133297668865
619,2,5,1,0,-5.57368124691985,-5.44224323931872,-5.17916069897464
620,2,5,1,1,-5.92615241895066,-5.78376124404943,-5.43164692444516
621,2,5,1,2,-5.92856278827416,-5.77521844607284,-5.32250218221355
622,2,5,1,3,-5.92424605712212,-5.7599485476207,-5.19496428916631
623,2,5,1,4,-5.90923670749319,-5.73398603069168,-5.04497077951535
624,2,5,1,5,-5.90454437524066,-5.71834053113906,-4.89343326412955
625,2,5,2,0,-5.93100204463966,-5.78861086973843,-5.43649655013416
626,2,5,2,1,-5.92050238049454,-5.76715803829322,-5.31444177443393
627,2,5,2,2,-5.91483666942319,-5.75053915992177,-5.18555490146739
628,2,5,2,3,-5.91329998252533,-5.73804930572382,-5.04903405454749
629,2,5,2,4,-5.90926871867518,-5.72306487457357,-4.89815760756407
630,2,5,2,5,-5.90360299439798,-5.70644598299628,-4.73368655985759
631,2,5,3,0,-5.91195840682261,-5.75861406462129,-5.30589780076201
632,2,5,3,1,-5.92290373915592,-5.7586062296545,-5.19362197120011
633,2,5,3,2,-5.91723796248007,-5.74198728567856,-5.05297203450223
634,2,5,3,3,-5.90763422184142,-5.72143037773982,-4.89652311073031
635,2,5,3,4,-5.90360296841149,-5.70644595700979,-4.7336865338711
636,2,5,3,5,-5.89793727300519,-5.68982709430339,-4.55715515010016
637,2,5,4,0,-5.92509009539754,-5.76079258589613,-5.19580832744174
638,2,5,4,1,-5.92419591063354,-5.74894523383203,-5.0599299826557
639,2,5,4,2,-5.91326707688304,-5.72706323278143,-4.90215596577193
640,2,5,4,3,-5.90708908300402,-5.70993207160232,-4.73717264846363
641,2,5,4,4,-5.90531907418048,-5.69720889547869,-4.56453695127545
642,2,5,4,5,-5.92081307331862,-5.70174972731674,-4.3970035495091
643,2,5,5,0,-5.91953545695537,-5.74428478015386,-5.05526952897753
644,2,5,5,1,-5.9232687448642,-5.7370649007626,-4.91215763375309
645,2,5,5,2,-5.89533563936762,-5.69817862796592,-4.72541920482723
646,2,5,5,3,-5.90560357015918,-5.69749339145739,-4.56482144725415
647,2,5,5,4,-5.925697675429,-5.70663432942711,-4.40188815161948
648,2,5,5,5,-5.90416727340891,-5.67415076010692,-4.1850661498134
649,3,0,0,0,-5.90416727340891,-5.67415076010692,-4.1850661498134
650,3,0,0,1,-5.90882614615093,-5.82120080775018,-5.80042506214009
651,3,0,0,2,-5.90310267220434,-5.80452416650349,-5.74005919394347
652,3,0,0,3,-5.89745119502701,-5.78791952202607,-5.66856836123954
653,3,0,0,4,-5.89176032939461,-5.77127548909358,-5.58574940043286
654,3,0,0,5,-5.88610447221608,-5.75466646461495,-5.49158392427088
655,3,0,1,0,-5.91211542958794,-5.82449009118718,-5.8037143455771
656,3,0,1,1,-5.93422531609334,-5.83564681039249,-5.77118183783247
657,3,0,1,2,-5.92855955029477,-5.81902787729383,-5.69967671650731
658,3,0,1,3,-5.92289386772286,-5.80240902742182,-5.61688293876111
659,3,0,1,4,-5.91487922925312,-5.78344122165199,-5.52035868130792
660,3,0,1,5,-5.91043748784186,-5.76804631294063,-5.41593199333636
661,3,0,2,0,-5.9245445630999,-5.82596605739905,-5.76150108483903
662,3,0,2,1,-5.9316106226274,-5.82207894962645,-5.70272778883993
663,3,0,2,2,-5.92863417686156,-5.80814933656052,-5.62262324789981
664,3,0,2,3,-5.92463902775876,-5.79320102015762,-5.53011847981355
665,3,0,2,4,-5.91846868842721,-5.77607751352598,-5.42396319392172
666,3,0,2,5,-5.91143173230373,-5.75808739010241,-5.30537112624312
667,3,0,3,0,-5.91960271106717,-5.81007103806622,-5.6907198772797
668,3,0,3,1,-5.92594475846348,-5.80545991816244,-5.61993382950173
669,3,0,3,2,-5.92321300947473,-5.7917750018736,-5.52869246152952
670,3,0,3,3,-5.91754726846371,-5.77515609356248,-5.42304177395821
671,3,0,3,4,-5.91280298670471,-5.75945864450339,-5.30674238064411
672,3,0,3,5,-5.90576600891626,-5.74146849941485,-5.17648424096046
673,3,0,4,0,-5.92496456587304,-5.804479725572,-5.61895363691129
674,3,0,4,1,-5.92384525981085,-5.79240725220972,-5.52932471186564
675,3,0,4,2,-5.9181795376583,-5.77578836275708,-5.42367404315281
676,3,0,4,3,-5.91073243852621,-5.75738809632489,-5.3046718324656
677,3,0,4,4,-5.90873115893315,-5.74443364943174,-5.17944939097735
678,3,0,4,5,-5.9054359581324,-5.73018528133089,-5.04117003015456
679,3,0,5,0,-5.928665306285,-5.79722729868387,-5.5341447583398
680,3,0,5,1,-5.9229995848596,-5.78060840995837,-5.4284940903541
681,3,0,5,2,-5.91733386176709,-5.76398951956577,-5.31127325570648
682,3,0,5,3,-5.91275974330869,-5.74846223380727,-5.18347797535288
683,3,0,5,4,-5.91064318259693,-5.73539250579542,-5.04637725461909
684,3,0,5,5,-5.90954164353203,-5.72333779943042,-4.89843053242091
685,3,1,0,0,-5.90954164353203,-5.72333779943042,-4.89843053242091
686,3,1,0,1,-5.90318720442628,-5.80460869872543,-5.74014372616541
687,3,1,0,2,-5.89743982500819,-5.78790815200725,-5.66855699122072
688,3,1,0,3,-5.89176652894518,-5.77128168864414,-5.58575559998343
689,3,1,0,4,-5.8873006262382,-5.75586261863707,-5.492780078293
690,3,1,0,5,-5.88069689915188,-5.73830572425066,-5.38619140464639
691,3,1,1,0,-5.90724633836815,-5.8086678326673,-5.74420286010728
692,3,1,1,1,-5.92860993468888,-5.81907826168793,-5.69972710090141
693,3,1,1,2,-5.92294421236492,-5.80245937206388,-5.61693328340317
694,3,1,1,3,-5.91727846753351,-5.78584045993238,-5.5227579195883
695,3,1,1,4,-5.90917314644997,-5.76678197154874,-5.41466765194448
696,3,1,1,5,-5.90619839427492,-5.7528540520736,-5.30013778821432
697,3,1,2,0,-5.91898489155863,-5.80945321855769,-5.69010205777117
698,3,1,2,1,-5.92528256939006,-5.80479772908902,-5.61927164042831
699,3,1,2,2,-5.92331109746059,-5.79187308985945,-5.52879054951538
700,3,1,2,3,-5.91764542308201,-5.77525424818078,-5.42313992857652
701,3,1,2,4,-5.9131397658688,-5.75979542366748,-5.30707915980819
702,3,1,2,5,-5.90630766654617,-5.74201015704476,-5.17702589859037
703,3,1,3,0,-5.91154402665946,-5.79105918635842,-5.60553309769771
704,3,1,3,1,-5.92046363420678,-5.78902562660565,-5.52594308626158
705,3,1,3,2,-5.91791816519956,-5.77552699029834,-5.42341267069407
706,3,1,3,3,-5.91225244535053,-5.75890810314921,-5.30619183928992
707,3,1,3,4,-5.9072274300237,-5.74292992052228,-5.1779456620679
708,3,1,3,5,-5.90064194214969,-5.72539126534818,-5.03637601417185
709,3,1,4,0,-5.92508521492139,-5.79364720732026,-5.53056466697619
710,3,1,4,1,-5.91862475118829,-5.77623357628706,-5.42411925668279
711,3,1,4,2,-5.91295904569616,-5.75961470349484,-5.30689843963556
712,3,1,4,3,-5.90813022348252,-5.74383271398111,-5.17884845552672
713,3,1,4,4,-5.90334401145253,-5.72809333465102,-5.03907808347469
714,3,1,4,5,-5.90176095858343,-5.71555711448182,-4.89064984747231
715,3,1,5,0,-5.94034976992609,-5.79795859502487,-5.4458442754206
716,3,1,5,1,-5.93468401267847,-5.78133967047715,-5.32862340661786
717,3,1,5,2,-5.92901827177605,-5.76472076227463,-5.19973650382024
718,3,1,5,3,-5.90852689770233,-5.73327622090082,-5.04426096972449
719,3,1,5,4,-5.92256603407219,-5.73636218997059,-4.91145492296108
720,3,1,5,5,-5.90637019251456,-5.70921318111286,-4.73645375797417
721,3,2,0,0,-5.90637019251456,-5.70921318111286,-4.73645375797417
722,3,2,0,1,-5.89964512379275,-5.7901134507918,-5.67076229000528
723,3,2,0,2,-5.89964512379275,-5.7901134507918,-5.67076229000528
724,3,2,0,3,-5.88842457502774,-5.75698656742661,-5.49390402708254
725,3,2,0,4,-5.88358500428294,-5.74119382938171,-5.38907950977744
726,3,2,0,5,-5.87331333074321,-5.71996898854189,-5.2672527246826
727,3,2,1,0,-5.87331333074321,-5.71996898854189,-5.2672527246826
728,3,2,1,1,-5.92862133110294,-5.8081364908019,-5.62261040214119
729,3,2,1,2,-5.92295560897701,-5.79151760137588,-5.52843506103181
730,3,2,1,3,-5.91728988279938,-5.77489870789815,-5.42278438829389
731,3,2,1,4,-5.90975138576427,-5.75640704356295,-5.30369077970366
732,3,2,1,5,-5.90581054669912,-5.7415130371977,-5.17652877874332
733,3,2,2,0,-5.85261875242147,-5.73213391212043,-5.54660782345972
734,3,2,2,1,-5.92083838363534,-5.78940037603421,-5.52631783569013
735,3,2,2,2,-5.92028615348086,-5.77789497857963,-5.42578065897536
736,3,2,2,3,-5.91379940042044,-5.76045505821912,-5.30773879435983
737,3,2,2,4,-5.91409727489854,-5.74979976539713,-5.18481550694274
738,3,2,2,5,-5.90127615228681,-5.7260254754853,-5.03701022430897
739,3,2,3,0,-5.93709372228432,-5.80565571468319,-5.54257317433912
740,3,2,3,1,-5.91517268798204,-5.77278151308082,-5.42066719347655
741,3,2,3,2,-5.91213145222882,-5.7587871100275,-5.30607084616822
742,3,2,3,3,-5.90646571134593,-5.74216820184452,-5.17718394339013
743,3,2,3,4,-5.93614377337392,-5.76089309657241,-5.07187784539608
